=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.10.21 00:29:15 =~=~=~=~=~=~=~=~=~=~=~=
1260, 995, 22, -9, 0, 0, 0
00, 996, 9, -10, 1, -2, -1
2605, 996, 9, -10, 1, -2, -1
2610, 998, 12, -9, 2, -2, -1
2615, 998, 12, -9, 2, -2, -1
2620, 996, 14, -9, 2, -2, -1
2625, 996, 14, -9, 2, -2, -1
2630, 994, 18, -8, 1, -2, -1
2635, 994, 18, -8, 1, -2, -1
2640, 995, 15, -9, 1, -2, -1
2645, 995, 15, -9, 1, -2, -1
2650, 996, 15, -9, 1, -3, -1
2655, 996, 15, -9, 1, -3, -1
2660, 994, 14, -9, 1, -3, -1
2665, 994, 14, -9, 1, -3, -1
2670, 994, 15, -9, 1, -3, -1
2675, 994, 15, -9, 1, -3, -1
2680, 994, 16, -9, 2, -3, -1
2685, 994, 16, -9, 2, -3, -1
2690, 994, 14, -9, 2, -3, -1
2695, 994, 14, -9, 2, -3, -1
2700, 996, 17, -9, 2, -3, -1
2705, 996, 17, -9, 2, -3, -1
2710, 997, 20, -9, 1, -3, -1
2715, 997, 20, -9, 1, -3, -1
2720, 995, 20, -9, 1, -3, -1
2725, 995, 20, -9, 1, -3, -1
2730, 996, 19, -9, 1, -3, -1
2735, 996, 19, -9, 1, -3, -1
2740, 996, 13, -10, 1, -3, -1
2745, 996, 13, -10, 1, -3, -1
2750, 999, 13, -10, 2, -3, -1
2755, 999, 13, -10, 2, -3, -1
2760, 999, 13, -10, 2, -2, -1
2765, 999, 13, -10, 2, -2, -1
2770, 998, 13, -10, 2, -2, -1
2775, 998, 13, -10, 2, -2, -1
2780, 996, 16, -9, 3, -2, -1
2785, 996, 16, -9, 3, -2, -1
2790, 996, 15, -9, 2, -2, -1
2795, 996, 15, -9, 2, -2, -1
2800, 994, 12, -9, 2, -3, -1
2805, 994, 12, -9, 2, -3, -1
2810, 995, 11, -10, 2, -3, -1
2815, 995, 11, -10, 2, -3, -1
2820, 996, 11, -10, 2, -3, -1
2825, 999, 11, -10, 3, -3, -1
2830, 999, 11, -10, 3, -3, -1
2835, 996, 9, -9, 3, -3, -1
2840, 996, 9, -9, 3, -3, -1
2845, 990, 12, -9, 3, -2, -2
2850, 990, 12, -9, 3, -2, -2
2855, 986, 15, -9, 3, -3, -2
2860, 986, 15, -9, 3, -3, -2
2865, 992, 18, -9, 3, -3, -1
2870, 992, 18, -9, 3, -3, -1
2875, 998, 16, -10, 2, -3, -1
2880, 998, 16, -10, 2, -3, -1
2885, 1004, 12, -10, 2, -3, -1
2890, 1004, 12, -10, 2, -3, -1
2895, 1004, 12, -10, 2, -2, -1
2900, 1004, 12, -10, 2, -2, -1
2905, 998, 11, -10, 3, -1, -1
2910, 998, 11, -10, 3, -1, -1
2915, 995, 12, -9, 3, -1, -2
2920, 995, 12, -9, 3, -1, -2
2925, 994, 12, -9, 3, -1, -2
2930, 994, 12, -9, 3, -1, -2
2935, 993, 10, -9, 3, -2, -2
2940, 993, 10, -9, 3, -2, -2
2945, 996, 12, -9, 3, -2, -2
2950, 996, 12, -9, 3, -2, -2
2955, 997, 8, -9, 3, -3, -2
2960, 997, 8, -9, 3, -3, -2
2965, 997, 7, -9, 3, -3, -2
2970, 997, 7, -9, 3, -3, -2
2975, 998, 0, -10, 3, -3, -2
2980, 998, 0, -10, 3, -3, -2
2985, 995, 0, -10, 4, -2, -2
2990, 995, 0, -10, 4, -2, -2
2995, 995, 1, -9, 5, -2, -2
3000, 995, 1, -9, 5, -2, -2
3005, 991, 7, -8, 5, -2, -2
3010, 991, 7, -8, 5, -2, -2
3015, 992, 15, -9, 5, -3, -2
3020, 992, 15, -9, 5, -3, -2
3025, 992, 19, -9, 5, -3, -2
3030, 992, 19, -9, 5, -3, -2
3035, 996, 22, -9, 5, -3, -2
3040, 996, 22, -9, 5, -3, -2
3045, 998, 21, -9, 4, -3, -2
3050, 998, 21, -9, 4, -3, -2
3055, 1002, 15, -9, 4, -3, -2
3060, 1000, 15, -9, 4, -2, -2
3065, 1000, 14, -9, 4, -2, -2
3070, 995, 16, -9, 4, -2, -2
3075, 995, 16, -9, 4, -2, -2
3080, 990, 15, -9, 4, -2, -2
3085, 990, 15, -9, 4, -2, -2
3090, 989, 16, -9, 4, -2, -2
3095, 989, 16, -9, 4, -2, -2
3100, 992, 12, -9, 5, -3, -2
3105, 992, 12, -9, 5, -3, -2
3110, 996, 11, -9, 5, -3, -2
3115, 996, 11, -9, 5, -3, -2
3120, 998, 12, -9, 6, -3, -2
3125, 998, 12, -9, 6, -3, -2
3130, 998, 14, -9, 6, -3, -2
3135, 998, 14, -9, 6, -3, -2
3140, 998, 17, -9, 6, -3, -2
3145, 998, 17, -9, 6, -3, -2
3150, 998, 20, -9, 6, -3, -2
3155, 998, 20, -9, 6, -3, -2
3160, 996, 21, -9, 6, -3, -2
3165, 996, 21, -9, 6, -3, -2
3170, 990, 18, -9, 6, -3, -2
3175, 990, 18, -9, 6, -3, -2
3180, 990, 14, -9, 6, -3, -1
3185, 990, 14, -9, 6, -3, -1
3190, 990, 10, -9, 6, -4, -1
3195, 990, 10, -9, 6, -4, -1
3200, 992, 14, -9, 6, -4, -1
3205, 992, 14, -9, 6, -4, -1
3210, 994, 18, -9, 6, -4, -1
3215, 994, 18, -9, 6, -4, -1
3220, 997, 20, -10, 6, -4, -1
3225, 997, 20, -10, 6, -4, -1
3230, 997, 21, -10, 6, -4, -1
3235, 997, 21, -10, 6, -4, -1
3240, 999, 20, -11, 6, -4, -1
3245, 999, 20, -11, 6, -4, -1
3250, 994, 25, -10, 6, -4, -1
3255, 994, 25, -10, 6, -4, -1
3260, 995, 31, -10, 6, -3, -1
3265, 995, 31, -10, 6, -3, -1
3270, 992, 31, -10, 6, -3, -1
3275, 992, 31, -10, 6, -3, -1
3280, 995, 26, -10, 6, -3, -1
3285, 995, 26, -10, 6, -3, -1
3290, 998, 20, -10, 6, -3, 0
3295, 998, 20, -10, 7, -3, 0
3300, 1003, 20, -10, 7, -3, 0
3305, 1005, 19, -10, 7, -3, 0
3310, 1005, 19, -10, 7, -3, 0
3315, 1003, 9, -10, 7, -3, 0
3320, 1003, 9, -10, 7, -3, 0
3325, 997, 4, -9, 7, -2, 0
3330, 997, 4, -9, 7, -2, 0
3335, 993, 6, -9, 8, -3, 0
3340, 993, 6, -9, 8, -3, 0
3345, 987, 12, -9, 8, -3, 0
3350, 987, 12, -9, 8, -3, 0
3355, 984, 22, -9, 8, -4, 0
3360, 984, 22, -9, 8, -4, 0
3365, 983, 32, -8, 7, -5, 0
3370, 983, 32, -8, 7, -5, 0
3375, 989, 22, -9, 7, -6, 0
3380, 989, 22, -9, 7, -6, 0
3385, 995, 17, -9, 7, -7, 0
3390, 995, 17, -9, 7, -7, 0
3395, 1000, 9, -10, 8, -7, 0
3400, 1000, 9, -10, 8, -7, 0
3405, 1001, -4, -10, 9, -7, 0
3410, 1001, -4, -10, 9, -7, 0
3415, 993, -12, -9, 10, -6, 0
3420, 993, -12, -9, 10, -6, 0
3425, 967, -15, -9, 13, -6, 0
3430, 967, -15, -9, 13, -6, 0
3435, 926, 7, -5, 16, -8, -1
3440, 926, 7, -5, 16, -8, -1
3445, 890, 45, -1, 16, -13, -1
3450, 890, 45, -1, 16, -13, -1
3455, 892, 17, -4, 13, -20, -1
3460, 892, 17, -4, 13, -20, -1
3465, 928, 10, -8, 10, -27, 0
3470, 928, 10, -8, 10, -27, 0
3475, 977, 17, -10, 9, -30, -1
3480, 977, 17, -10, 9, -30, -1
3485, 1030, 17, -13, 7, -29, -1
3490, 1030, 17, -13, 7, -29, -1
3495, 1059, 23, -14, 6, -25, -1
3500, 1059, 23, -14, 6, -25, -1
3505, 1065, 18, -15, 5, -20, -1
3510, 1065, 18, -15, 5, -20, -1
3515, 1050, 17, -15, 4, -15, -1
3520, 1050, 17, -15, 4, -15, -1
3525, 1027, 21, -15, 5, -12, -1
3530, 1027, 21, -15, 5, -12, -1
3535, 1002, 20, -14, 6, -10, -1
3540, 1002, 20, -14, 7, -9, -1
3545, 978, 18, -14, 7, -9, -1
3550, 967, 15, -14, 8, -11, -1
3555, 967, 15, -14, 8, -11, -1
3560, 965, 23, -14, 9, -13, -1
3565, 965, 23, -14, 9, -13, -1
3570, 975, 32, -14, 8, -14, -1
3575, 975, 32, -14, 8, -14, -1
3580, 986, 33, -14, 7, -16, -1
3585, 986, 33, -14, 7, -16, -1
3590, 998, 32, -14, 6, -16, 0
3595, 998, 32, -14, 6, -16, 0
3600, 1004, 30, -15, 4, -15, 0
3605, 1004, 30, -15, 4, -15, 0
3610, 1011, 30, -15, 3, -14, 0
3615, 1011, 30, -15, 3, -14, 0
3620, 1018, 32, -14, 2, -13, 0
3625, 1018, 32, -14, 2, -13, 0
3630, 1014, 29, -14, 1, -11, 0
3635, 1014, 29, -14, 1, -11, 0
3640, 1001, 23, -15, 1, -10, 0
3645, 1001, 23, -15, 1, -10, 0
3650, 997, 21, -15, 0, -10, 0
3655, 997, 21, -15, 0, -10, 0
3660, 995, 19, -16, 0, -10, 0
3665, 995, 19, -16, 0, -10, 0
3670, 994, 24, -16, 0, -10, 0
3675, 994, 24, -16, 0, -10, 0
3680, 996, 27, -17, 0, -10, 0
3685, 996, 27, -17, 0, -10, 0
3690, 995, 28, -17, -1, -9, 0
3695, 995, 28, -17, -1, -9, 0
3700, 994, 22, -17, -2, -8, 0
3705, 994, 22, -17, -2, -8, 0
3710, 993, 28, -16, -2, -7, 0
3715, 993, 28, -16, -2, -7, 0
3720, 988, 29, -15, -3, -6, 0
3725, 988, 29, -15, -3, -6, 0
3730, 982, 14, -16, -4, -6, 0
3735, 982, 14, -16, -4, -6, 0
3740, 984, -3, -17, -4, -7, 0
3745, 984, -3, -17, -4, -7, 0
3750, 991, -20, -18, -3, -7, 0
3755, 991, -20, -18, -3, -7, 0
3760, 994, -29, -18, -2, -7, 0
3765, 994, -29, -18, -2, -7, 0
3770, 993, -40, -17, 0, -6, 0
3775, 993, -40, -17, 0, -6, 0
3780, 986, -42, -17, 0, -5, 0
3785, 986, -42, -17, 2, -5, 0
3790, 980, -41, -16, 2, -5, 0
3795, 978, -37, -17, 3, -5, -1
3800, 978, -37, -17, 3, -5, -1
3805, 976, -32, -16, 4, -6, -1
3810, 976, -32, -16, 4, -6, -1
3815, 978, -25, -17, 5, -7, -1
3820, 978, -25, -17, 5, -7, -1
3825, 977, -18, -17, 5, -8, -1
3830, 977, -18, -17, 5, -8, -1
3835, 981, -10, -17, 6, -9, -1
3840, 981, -10, -17, 6, -9, -1
3845, 981, -4, -18, 6, -9, -1
3850, 981, -4, -18, 6, -9, -1
3855, 985, 3, -18, 6, -8, -1
3860, 985, 3, -18, 6, -8, -1
3865, 993, 6, -18, 6, -8, -1
3870, 993, 6, -18, 6, -8, -1
3875, 997, 0, -20, 6, -7, -1
3880, 997, 0, -20, 6, -7, -1
3885, 998, -8, -20, 6, -5, -1
3890, 998, -8, -20, 6, -5, -1
3895, 999, -17, -21, 7, -4, -1
3900, 999, -17, -21, 7, -4, -1
3905, 999, -24, -21, 8, -3, -1
3910, 999, -24, -21, 8, -3, -1
3915, 998, -27, -21, 8, -1, -2
3920, 998, -27, -21, 8, -1, -2
3925, 994, -18, -20, 9, 0, -2
3930, 994, -18, -20, 9, 0, -2
3935, 982, -5, -18, 10, 0, -2
3940, 982, -5, -18, 10, 0, -2
3945, 972, 6, -17, 10, 0, -2
3950, 972, 6, -17, 10, 0, -2
3955, 960, 18, -15, 10, -1, -2
3960, 960, 18, -15, 10, -1, -2
3965, 955, 23, -14, 9, -3, -1
3970, 955, 23, -14, 9, -3, -1
3975, 961, 25, -14, 9, -5, -1
3980, 961, 25, -14, 9, -5, -1
3985, 968, 27, -15, 8, -7, -1
3990, 968, 27, -15, 8, -7, -1
3995, 980, 30, -16, 7, -8, -1
4000, 980, 30, -16, 7, -8, -1
4005, 990, 29, -16, 5, -8, -1
4010, 990, 29, -16, 5, -8, -1
4015, 991, 27, -17, 5, -8, -1
4020, 991, 27, -17, 4, -7, -1
4025, 983, 25, -16, 4, -7, -1
4030, 980, 25, -16, 3, -7, -1
4035, 980, 27, -16, 3, -7, -1
4040, 984, 35, -15, 2, -7, 0
4045, 984, 35, -15, 2, -7, 0
4050, 987, 39, -15, 1, -7, 0
4055, 987, 39, -15, 1, -7, 0
4060, 989, 37, -15, 0, -7, 0
4065, 989, 37, -15, 0, -7, 0
4070, 986, 36, -16, 0, -7, 0
4075, 986, 36, -16, 0, -7, 0
4080, 984, 40, -16, -1, -7, 0
4085, 984, 40, -16, -1, -7, 0
4090, 989, 40, -16, -2, -6, 0
4095, 989, 40, -16, -2, -6, 0
4100, 993, 38, -17, -4, -6, 0
4105, 993, 38, -17, -4, -6, 0
4110, 991, 32, -17, -5, -5, 0
4115, 991, 32, -17, -5, -5, 0
4120, 993, 25, -17, -6, -5, 0
4125, 993, 25, -17, -6, -5, 0
4130, 994, 15, -17, -6, -4, 0
4135, 994, 15, -17, -6, -4, 0
4140, 996, 0, -18, -7, -4, 0
4145, 996, 0, -18, -7, -4, 0
4150, 995, -11, -18, -7, -3, 0
4155, 995, -11, -18, -7, -3, 0
4160, 989, -20, -18, -7, -3, 0
4165, 989, -20, -18, -7, -3, 0
4170, 983, -30, -18, -7, -3, 0
4175, 983, -30, -18, -7, -3, 0
4180, 977, -44, -18, -6, -3, 0
4185, 977, -44, -18, -6, -3, 0
4190, 971, -50, -18, -5, -4, -1
4195, 971, -50, -18, -5, -4, -1
4200, 971, -49, -18, -3, -5, -1
4205, 971, -49, -18, -3, -5, -1
4210, 977, -44, -19, -2, -5, -1
4215, 977, -44, -19, -2, -5, -1
4220, 985, -42, -20, -1, -6, -2
4225, 985, -42, -20, -1, -6, -2
4230, 990, -45, -21, 0, -5, -2
4235, 990, -45, -21, 0, -5, -2
